count,id,title,address
2074,128,"Florence, Biblioteca Medicea Laurenziana","Biblioteca Medicea Laurenziana, Piazza S. Lorenzo, 9, 50123 Firenze (Florence), Italia"
197,129,"Florence, Museo Egizio","Museo Egizio, c/o Museo Archeologico Nazionale (including the former Museo Etrusco), Via della Colonna, 36, Firenze (Florence), Italia"
3,130,"Florence, Archivio Statale","Archivio Statale, Viale della Giovine Italia, Firenze (Florence), Italia"
800,131,"Florence, Istituto Papirologico 'G. Vitelli'","Istituto di Papirologia 'Girolamo Vitelli', Borgo degli Albizi 12-14, 50121 Firenze (Florence), Italia"
1,132,"Fleetwood, Rossal School","Rossal School, Fleetwood, UK - England"
10,133,"Frankfurt, Rechtswissenschaftliches Seminar","Universität Frankfurt am Main, Rechtswissenschaftliches Seminar (Juristisches Seminar), Senckenberganlage 31, 60325 Frankfurt am Main, Deutschland"
109,134,"Freiburg, Universitätsbibliothek","Universität Freiburg, Universitätsbibliothek, Handschriftenabteilung, Werthmannplatz 2, Postfach 1629, 79098 Freiburg-im-Breisgau, Deutschland"
316,136,"Geneva, Bibliothèque","Bibliothèque de Genève (formerly Bibliothèque Publique et Universitaire), Promenade des Bastions 1, 1211 Genève 4, Suisse"
55,137,"Geneva, Fondation Bodmer","Fondation Bodmer, Route du Guignard 19-21, CH-1223 Cologny (Genève), Suisse"
153,138,"Genua, Università","Università degli Studi di Genova, Istituto di Storia Antica e Scienze Ausiliarie (Epigrafia, Numismatica, Papirologia), Via Balbi 4, 16126 Genova, Italia"
201,139,"Ghent, University","Universiteit Gent, Universiteitsbibliotheek, Rozier 9, B-9000 Gent, België"
763,140,"Giessen, Universitätsbibliothek","Justus-Liebig-Universität Giessen, Universitätsbibliothek, Papyrussammlungen, Otto-Behaghel-Strasse 10, D-35394 Giessen, Deutschland"
26,141,"Glasgow, University","Glasgow University, Library, Special Collections Department, Hillhead Street, Glasgow W 2, UK - Scotland"
167,142,"Glasgow, Hunterian Museum","Hunterian Museum and Art Gallery, Glasgow, UK - Scotland"
1,143,"Glasgow, Private collection Milligan","Private collection Milligan, Glasgow, UK - Scotland"
2,144,"Godalming, Charterhouse School","Charterhouse School, Library, Godalming, Surrey, UK - England"
114,145,"Göteborg, Universitetsbibliotek","Göteborgs Universitetsbibliotek, Handskriftavdelniningen, Centralbiblioteket, Göteborgs Universitetsbibliotek, Box 222, 405 30 Göteborg (Gothemburg), Sverige"
9,146,"Göttingen, Universitätsbibliothek","Niedersächsischen Staatsbibliothek und Universitätsbibliothek, Pl d Göttinger Sieben 1, Göttingen, Deutschland"
54,147,"Graz, Universität","Universität Graz, Universitätsbibliothek, Universitätsplatz 3, A-8010 Graz, Österreich"
35,148,"Groningen, University Library","Universiteit Groningen, Universiteitsbibliotheek, Groningen, Nederland"
56,150,"Halle, Universität","Universität Halle, Philologisches Seminar I, Emil-Abderhalden-Str. 6, 06108 Halle, Deutschland"
395,151,"Hamburg, Bibliothek","Staats- und Universitätsbibliothek Carl von Ossietzky, Papyrusabteilung, Von-Melle-Park 3, D-20146 Hamburg, Deutschland"
6,153,"Harrow on the Hill, Harrow School","Harrow School, The Vaughan Library, Harrow on the Hill, Middlesex, UK - England"
2,154,"Hawarden, St Deiniol's Library","St Deiniol's Library, Church La, Hawarden, Chester CH 5 3DF, UK - England"
68,155,"Heerlen, Thermenmuseum","Thermenmuseum, Coroviallumstraat 9, 6411CA Heerlen, Nederland"
1605,156,"Heidelberg, Institut für Papyrologie","Universität Heidelberg, Institut für Papyrologie, Marstallstrasse 6, D-69117 Heidelberg, Deutschland"
19,157,"Helsinki, Museum","National Museum, Mannerheimvägen 34, Helsinki, Suomi"
88,158,"Helsinki, University","University of Helsinki, Department of Classics, P.O.Box 4 (Kluuvikatu 7), FIN-00014 Helsinki, Suomi"
1,159,"Hertford, Haileybury College","Haileybury College, Library, Hertford, UK - England"
1,160,"High Wycombe, Wycombe Abbey School","Wycombe Abbey School, Abbey Way, High Wycombe, Bucks, UK - England"
78,162,"Innsbruck, Landesmuseum","Tiroler Landesmuseum Ferdinandeum, Museumstraße 15, 6020 Innsbruck, Österreich"
1,163,"Ithaca, Cornell University","Cornell University, Library, Departement of Rare Books, Ithaca, NY 14850, USA"
116,165,"Jena, Universität","Friedrich-Schiller-Universität Jena, Institut für Altertumswissenschaften - Seminar für klassische Philologie, Fürstengraben 1, 07743 Jena, Deutschland"
30,166,"Jerusalem, Hebrew University, Library","Hebrew University, Library, Mt. Scopus, Jerusalem, Israel"
57,167,"Jerusalem, Israel Museum","The Israel Museum, The Shrine of the Book, POB 71117, Jerusalem 91710, Israel"
31,168,"Jerusalem, Pontifical Biblical Institute","Pontifical Biblical Institute, Paul-Emile Botta, 3, 91004 Jerusalem, Israel"
104,170,"Thessaloniki, Archaeological Museum","Archaeological Museum of Thessaloniki, 6, M. Andronikou street, 546 21, Thessaloniki, Hellas (Greece)"
985,172,"Cologne, Papyrussammlung","Universität zu Köln, Institut für Altertumskunde, Papyrussammlung, Albertus-Magnus-Platz, D-50923 Köln, Deutschland"
3,173,"Rethymnon, University of Crete","University of Crete, Department of Philology, Workshop of Papyrology and Epigraphy, Rethymno 74100 Crete, Hellas (Greece)"
1,174,"Kiev, Archaeological Museum","Archaeological Museum, 15, B.Khmelnitskogo str., Kiev, Ukraine"
14,176,"Leeds, University","Leeds University, Brotherton Library, Yorkshire, UK - England"
12,177,"Lecce, Università, Museo Papirologico","Università degli Studi di Lecce, Museo Papirologico, Via di Valesio, 73100 Lecce, Italia"
1603,178,"Leiden, National Museum of Antiquities","Rijksmuseum van Oudheden (RMO) [National Museum of Antiquities], Rapenburg 28, Leiden, Nederland"
1,179,"Oegstgeest, Private collection von Scherling","Private collection Erik von Scherling, Leiden, later Oegstgeest, Nederland"
221,180,"Leiden, Papyrological Institute","Papyrologisch Instituut [Papyrological Institute], Universiteit Leiden, Witte Singel 27, NL-2311 BG Leiden, Nederland"
384,181,"Leipzig, Universität","Universität Leipzig, Papyrus- und Ostrakasammlung - Bibliotheca Albertina, Beethovenstr. 6, D-04107 Leipzig, Deutschland"
1,182,"Leipzig, Private collection Lamer","Private collection Dr. Hans Lamer, Leipzig, Deutschland"
37,183,"Leuven, University Library","Katholieke Universiteit Leuven, Universiteitsbibliotheek (University Library), Centrale Bibliotheek, Tabularium, Mgr. Ladeuzeplein 21, B-3000 Leuven, België"
6,184,"Leuven, Faculty of Arts","Katholieke Universiteit Leuven, Faculteit Letteren (Faculty of Arts), Blijde-Inkomststraat 21, B-3000 Leuven, België"
6,185,"Herent, Private collection Cottry","Private collection Anny Cottry - Willy Clarysse, Herent (near Leuven), p/a Katholieke Universiteit Leuven, Faculteit Letteren (Faculty of Arts), Blijde-Inkomststraat 21, B-3000 Leuven, België"
2,187,"Liège, Université","Université de Liège, CEDOPAL, Place du 20-Août 7, B-4000 Liège, Belgique"
80,188,"Lille, Université Charles de Gaulle - Lille III","Palais des Beaux Arts, Place de la République, 59000 Lille"
19,190,"Liverpool, School of Archaeology and Oriental Studies","School of Archaeology and Oriental Studies, Liverpool University, P.O. Box 147, Liverpool L69 3BX, UK - England"
12,191,"Liverpool, Harold Cohen Library","Liverpool University, Harold Cohen Library, Ashton Street, Liverpool L69 3DA, UK - England"
5413,192,"London, British Library","British Library, 96 Euston Road, London NW1 2DB, UK - England"
5496,193,"London, British Museum","The British Museum, Great Russell Street, London WC1B 3DG, UK - England"
2,194,"Horsham, Christ's Hospital","Christ's Hospital, Horsham, West Sussex RH13 0YP, UK - England, , formerly 26 Great Tower Street, London EC3, UK - England"
2,195,"London, Dulwich College","Dulwich College, Library, Hunts Slip Rd, London SE 21 7LD, UK - England"
2,196,"London, Private collection Adler","Private collection Elkan Nathan Adler, London, UK - England"
1,198,"London, Science Museum","The Science Museum, Caroline Skeel Library, South Kensington, London SW7 2DD, UK - England"
2,199,"London, St Paul's Girls' School","St.-Paul's Girls' School, Library, Brook Green, Hammersmith, London W6, UK - England"
2,200,"London, St Paul's School","St.-Paul's School, Library, Lonsdale Road, Barnes, London SW13 9JT, UK - England"
1384,201,"London, University College, Petrie Museum","University College London, Institute of Archaeology, Petrie Museum of Egyptian Archaeology, Gower Street, London WC1E 6BT, UK - England"
1,202,"London, University College School","University College School (Senior School), The Bursar, Frognal, Hampstead, London NW3, UK - England"
3,203,"London, Wellcome Foundation Library","Wellcome Foundation Library, Euston Road 183, London WC1, UK - England"
1,204,"London, Westfield College","Westfield College, Caroline Skeel Library, Hampstead, London NW3 7ST, UK - England"
2,205,"London, Westminster School","Westminster School, Library, 17 Dean's Yard, London SW1, UK - England"
11,206,"Louvain-la-Neuve, Université Catholique de Louvain","Université Catholique de Louvain (UCL), Archives, 27 Rue Montesquieu, B-1348 Louvain-la-Neuve, Belgique"
840,207,"Lund, University","Lund University Library, Box 3, S-22100 Lund, Sverige"
1,208,"Lyon, Private collection Nolot","Private collection Nolot, Lyon, France"
28,210,"Sydney, Macquarie University","Macquarie University, Museum of Ancient Culture, New South Wales 2109, Sydney, Australia"
91,211,"Madison, Wisconsin State University","Wisconsin State University, Memorial Library, Special Collections, Room 976, 728 State St., Madison, WI 53706, USA"
19,212,"Madrid, Fundación Pastor de Estudios Clásicos","Fundación Pastor de Estudios Clásicos, (private foundation independent from Consejo Superior de Investigaciones Científicas), Calle Serrano, 107, E-28006 Madrid, España"
1,213,"Magdeburg, Kulturhistorisches Museum","Kulturhistorisches Museum, Otto-von-Guericke-Straße 68, 39016 Magdeburg, Deutschland"
8,214,"Würzburg, Akademie der Wissenschaften (Mainz)","Akademie der Wissenschaften (Mainz), Würzburg, Deutschland"
24,215,"Malibu, Getty Museum","Jean Paul Getty Museum, 1200 Getty Center Drive, Malibu - Los Angeles, CA 90049-1687, California, USA"
33,216,"Mallawi, Museum","Museum of Mallawi, Share El Galaa, Miniah Governorate, Mallawi, Egypt"
1396,218,"Manchester, John Rylands Library","John Rylands Library, 150 Deansgate, Manchester, M3 3EH UK, UK - England"
52,219,"Manchester, University Museum","Manchester University Museum, Manchester M13 9PL, UK - England"
1,220,"Manchester, Owen's College Museum","Owen's College Museum, 250 Oxford Road, Manchester, UK - England"
2,221,"Marlborough, Marlborough College","Marlborough College, Library, 91 High St, Marlborough, Wilts, UK - England"
107,222,"Marseille, Musée d’Archéologie Méditerranéenne","Musée d’Archéologie Méditerranéenne, (including the former Musée égyptien, the former Château Borély and the former Vieille Charité), 2, rue de la Charité, Marseille, France"
5,223,"Mendig, Kloster Maria Laach","Kloster Maria Laach, Mühlenstr. 1, 56743 Mendig, Deutschland"
11,225,"Melbourne, University","University of New England, Department of Classics and Ancient History, Armidale, NSW 2351, Melbourne, Australia"
198,226,"Milan, Biblioteca Ambrosiana","Biblioteca Ambrosiana, Piazza Pio XI, 2, 20123 Milano (MI), Italia"
412,227,"Milan, Università Cattolica","Università Cattolica del Sacro Cuore, Istituto di Filologia Classica et di Papirologia, Largo A. Gemelli 1, 20123 Milano, Italia"
1,228,"Milan, Private collection Treccani degli Alfieri","Private collection Treccani degli Alfieri, Milano, Italia"
447,229,"Milan, Università Statale","Università degli Studi di Milano [Università Statale], Istituto di Papirologia, Via Festa del Perdono 3, 20122 Milano, Italia"
1,230,"Mississippi, University","Mississippi University, Library, Mississippi, USA"
8,231,"Montreal, McGill University","McGill University, McLennan Library, 3459 McTavish Street, Montréal 110, Quebec, Canada"
157,232,"Montserrat, Abadia","Abadia de Montserrat, E-08199 Montserrat, Barcelona, España"
367,234,"Moscow, Pushkin Museum of Fine Arts","Gosudarstvennyj musej izobrazitelnych iskusst' imeni A. S. Puschkina (Pushkin State Museum of Fine Arts - Museum für bildende Künste - Museum für Schöne Künste), 12 Volkhonka Str., 121019 Moscow, Russia"
382,235,"Munich, Bayerische Staatsbibliothek","Bayerische Staatsbibliothek, Handschriftenabteilung, Ludwigsstrasse 16, 80539 München, Deutschland"
135,236,"Munich, Institut für Ägyptologie und Koptologie","Universität München, Institut für Ägyptologie und Koptologie, Katharina-von-Bora-Str. 10, 80333 München, Deutschland"
89,237,"Munich, Staatliches Museum Ägyptischer Kunst","Staatliches Museum Ägyptischer Kunst, (formerly Staatliche Sammlung Ägyptischer Kunst), Residenz München, Meiserstrasse 10, 80333 München, Deutschland"
363,239,"Naples, Biblioteca Nazionale","Biblioteca Nazionale, Piazza del Plebiscito, 1, Napoli, Italia"
1070,240,"Naples, Museo Archeologico Nazionale","Museo Archeologico Nazionale, Piazza Museo Nazionale, 19, 80135 - Napoli, Italia"
7,241,"New Haven, Yale University, Peabody Museum","Yale University, Peabody Museum of Natural History, New Haven, USA"
770,242,"New Haven, Yale University, Beinecke Library","Yale University, Beinecke Rare Book & Manuscript Library, P.O.Box 208240, New Haven, Conn. 06520-8240, USA"
19,243,"New Wilmington, Westminster College","Westminster College, New Wilmington, Pennsylvania, USA"
674,244,"New York, Brooklyn Museum","Brooklyn Museum, Brooklyn, New York, USA"
581,245,"New York, Columbia University","Columbia University, Head of Special Collections, 801 Butler Library, 535 West 114th Street, New York, NY 10027, USA"
10,246,"New York, General Theological Seminary","General Theological Seminary, St.-Mark's Library, 175 Ninth Avenue, New York, NY 10011, USA"
757,247,"New York, Metropolitan Museum of Art (Egyptian)","Metropolitan Museum of Art, Departement of Egyptian Art, New York, NY 10028, USA"
6,248,"New York, Museum of the New York Historical Society","Museum of the New York Historical Society, Manhattan, New York, NY, USA"
90,249,"New York, New York University, Fales Library","Fales Library, New York University, Washington Square, New York NY 10012, USA"
596,250,"New York, Pierpont Morgan Library","The Pierpont Morgan Library, 29 East 36th Street, New York, NY 10016, USA"
1,251,"New York, Private collection Fletcher","Private collection Henry Fletcher Esq., Brooklyn, New York, USA"
13,253,"New York, Union Theological Seminary","Union Theological Seminary, Rare Book Library, 3041 Broadway at 120th Street, New York, NY 10027, USA"
17,254,"Newton Centre, Andover Newton Theological School","Andover Newton Theological School, Franklin Trask Library, 210 Herrick Rd., Newton Centre, MA 02459, USA"
10,256,"Norfolk, Private collection Amherst","Private collection Lord Amherst of Hackney (Tyssen-Amherst ), Didlington Hall, Norfolk, Norfolkshire, UK - England"
7,260,"Oslo, Private collection Eitrem","Private collection Sam Eitrem, Oslo, Norge"
111,261,"Oslo, Private collection Schøyen","Private collection Martin Schøyen [Schoyen], Oslo / London, Norge / UK (England)"
325,262,"Oslo, University Library","Oslo University Library, Moltke Moes vei 39, Blindern, N-0315 Oslo, Norge, P.O.Box 1009, Blindern"
4790,263,"Oxford, Ashmolean Museum","Ashmolean Museum, Beaumont St, Oxford OX1 2PH, UK - England"
4565,264,"Oxford, Sackler Library, Papyrology Rooms","Sackler Library, Papyrology Rooms, 1 St John Street, Oxford OX1 2LG, UK - England"
1625,265,"Oxford, Bodleian Library","Bodleian Library, Broad St, Oxford, UK - England"
38,266,"Oxford, Private collection Sayce","Private collection Archibald H. Sayce, Oxford, UK - England"
14,267,"Cambridge, St John's College","St John's College Library, St John’s Street, Cambridge CB2 1TP, UK - England"
75,269,"Padua, Università","Museo di Scienze Archeologiche e d'Arte, Università di Padova, Dipartimento di Archeologia, Piazza Capitaniato, 7, 35139 Padova, Italia"
825,270,"Paris, Bibliothèque Nationale","Bibliothèque Nationale de France, Département des manuscrits, 58, rue Richelieu, F-75002 Paris, France"
1,271,"Paris, École Pratique des Hautes Études","École Pratique des Hautes Études (EPHE), IVe Section, 46, rue Lille, F-75005 Paris, France"
346,272,"Paris, Académie des Inscriptions et des Belles Lettres","Institut de France - Académie des Inscriptions et des Belles Lettres, Bibliothèque, 23, quai Conti, F-7506 Paris, France"
2,273,"Paris, Musée Guimet","Musée Guimet, 6 Place d'Iéna, 75116 Paris, France"
4930,274,"Paris, Louvre","Palais du Louvre, Département des Antiquités Égyptiennes - Département des Antiquités Grecques, Étrusques et Romaines, F-75041 Paris Cedex 01, France"
946,275,"Paris, Sorbonne, Institut de Papyrologie","Université de Paris IV - Sorbonne, Institut de Papyrologie, 10, rue Molitor, F-75016 Paris, France"
2,277,"Philadelphia, Free Library","Free Library, Philadelphia, USA"
263,280,"Philadelphia, University of Pennsylvania Museum","University of Pennsylvania, The University Museum, 33rd and Spruce Streets, 3260 South Street, Philadelphia, PA 19104-6324, USA"
6,281,"Philadelphia, Center for Advanced Judaic Studies","University of Pennsylvania, Katz Center for Advanced Judaic Studies [formerly the Dropsie College of Hebrew and Cognate Learning, later the Annenberg Research Institute], 420 Walnut Street, Philadelphia, Pa. 19106-3703, USA"
417,282,"Pisa, Università","Università di Pisa, Musei di Ateneo, via San Frediano 12, Pisa, Italia"
5,284,"Pommersfelden, Bibliothek Graf von Schönborn","Schloss Weissenstein, Bibliothek Graf von Schönborn, Pommersfelden, Deutschland"
14,285,"Poughkeepsie, Vassar College","Vassar College, Library, Poughkeepsie, NY 12601, USA"
475,286,"Prague, National Library","National Library, (formerly the National and University Library of Praha), Klementinum 190, 110 01 Praha 1, Czechia"
3,287,"Prague, Egyptological Institute","Charles University (Universitas Carolina Pragensis), Czech Institute of Egyptology, Celetná 20, 110 00, Praha 1, Czechia"
31,288,"Prague, Náprstek Museum","Náprstek Museum, Betlémské náměstí 1, 11000 Praha 1, Czechia"
34,289,"Prague, Private collection Wessely","Private collection Prof. Carl Wessely, Praha (but at some point apparently also in Wien / Vienna), Czechia"
12,290,"Princeton, Theological Seminary","Princeton Theological Seminary, Speer Library, Princeton, NJ 08540, USA"
410,291,"Princeton, University Library","Princeton University, Firestone Library - Cotsen Library, Curator of Manuscripts, Princeton, N.J. 08540, USA"
2,292,"Pullman, Washington State University","Washington State University (WSU), The Libraries, Archives and Special Collections, Pullman, WA, 99164-5610, USA"
10,294,"Ravenna, Museo Arcivescovile","Museo Arcivescovile - Archivio Arcivescovile, Piazza Duomo, Ravenna, Italia"
1,295,"Repton, School Library","Repton School, Library, Repton, Derbyshire, UK - England"
2,296,"Tallinn, Estonian History Museum","Estonian History Museum, Tallinn [Reval], Estonia"
2,297,"Rimini, Biblioteca Civica Gambalunga","Biblioteca Civica Gambalunga, Via Gambalunga 27, Rimini, Italia"
25,298,"Rochester, Ambrose Swasey Library","Ambrose Swasey Library, Colgate Rochester Crozer Divinity School, (including the former Crozer Theological Seminary), 1100 South Goodman Street, Rochester, NY 14620, USA"
3,299,"Rotterdam, Taxation Museum","Taxation Museum, Belastingsmuseum, Rotterdam, Nederland"
59,300,"Rotterdam, Erasmus University Library","Erasmus Universiteit, Universiteitsbibliotheek, Rotterdam, Nederland"
2,301,"Rugby, Rugby School","Rugby School, Temple Reading Room, Rugby, Warwickshire, UK - England"
2,302,"Rutland, Uppingham School","Uppingham School, Library, Rutland, UK - England"
334,304,"Barcelona, Palau-Ribes","Palau-Ribes, Faculty of Theology, Institut de Papirologia, Carrer de Llaceres 30, E-08172 San Cugat del Vallés, Barcelona, España"
2,305,"Sandy Lodge, Merchant Taylors' School","Merchant Taylors' School, Library, Sandy Lodge, Northwood, Middx., UK - England"
2,306,"Shrewsbury, Shrewbury School","Shrewbury School, Library, Shropshire, UK - England"
217,307,"Sinai, Monastery of St Catharina","Monastery of St Catharina, Sinai, Egypt"
12,308,"Siracusa, Museo del Papiro","Museo del Papiro - Istituto Internazionale del Papiro, Viale Teocrito, 66, 96100 Siracusa, Sicilia, Italia"
12,309,"South Hadley, Mount Holyoke College","Mount Holyoke College, South Hadley, Massachusetts 01075, USA"
1,311,"St Andrews, St Leonard's School","St Leonard's School, Queen Mary's Library, St. Andrews, Fife, UK - Scotland"
12,312,"St Andrews, University","St Andrews University, Library, 2 St. Marys Pl, St Andrews, Fife, UK - Scotland"
13,314,"St Louis, Art Museum","Mildred Lane Kemper Art Museum, formerly St Louis Art Museum, Forest Park, St Louis, Missouri 63110, USA"
112,315,"St Louis, Washington University","Washington University in St Louis, Olin Library, Dept. of Special Collections, Campus Box 1089, One Brookings Drive, St Louis, 63130-4899 Missouri (MO), USA"
324,316,"St Petersburg, Hermitage Museum","Hermitage Museum (Ermitage), Dvortsovaya Naberezhnaya, 34, 190000 St Petersburg (formerly Leningrad), Russia"
4,317,"St Petersburg, Paleographical Museum of the Science Academy","Paleographical Museum of the Science Academy, St Petersburg (formerly Leningrad), Russia"
135,318,"St Petersburg, Russian National Library","National Library of Russia, (formerly the State Public M. J. Saltykov-Scedrin Library [also spelled Shchedrin] - Publicnaja Biblioteka), Sadovaja Ul. 18, St Petersburg 191069 (formerly Leningrad), Russia"
53,320,"Stanford, University Libraries","Stanford University Libraries, Department of Special Collections, Stanford, CA 94305-6004, USA"
2,321,"Stockholm, Royal Academy","Royal Swedish Academy of Letters, History and Antiquities, Kungliga Vitterhets-Historie- och Antikvitets-Akademien, Stockholm, Sverige"
2912,322,"Strasbourg, Bibliothèque Nationale","Bibliothèque Nationale et Universitaire de Strasbourg (BNUS), 6, place de la République, F-67070 Strasbourg Cedex, France"
1,323,"Stuttgart, Private collection Krämer","Private collection Heinrich Krämer, Stuttgart, Deutschland"
211,325,"Sydney, Nicholson Museum","University of Sydney, Nicholson Museum, Sydney 2006, New South Wales, Australia"
57,327,"Tallahassee, Florida State University","Florida State University, Robert Manning Strozier Library, Special Collections, Tallahassee, FL 32306, USA"
154,328,"Zagreb, Archaeological Museum","Archaeological Museum, 19 Nikola Subic Zrinski Square, P.O. Box 13, HR - 10000 Zagreb [old Agram], Hrvatska"
37,332,"Toledo, Museum of Art","Toledo Museum of Art, Monroe Street at Scottwood Avenue, Box 1013, Toledo, Ohio 43601, USA"
2,333,"Tonbridge, School Library","Tonbridge School, Library, Tonbridge, Kent, UK - England"
1079,334,"Turin, Museo Egizio","Museo Egizio, Torino [Turin], Italia"
8,335,"Toronto, University of Toronto","University of Toronto, Thomas Fisher Rare Book Library, 120 St. Georges Street, Toronto, Ontario, Canada"
27,336,"Toronto, Victoria University","Victoria University, Library, Toronto 5, Ontario, Canada"
81,337,"Trier, Universität, Papyrologie","Universität Trier, Fachbereich III, Forschungszentrum 'Griechisch-Römisches Ägypten', D-54286 Trier, Deutschland"
64,338,"Trieste, Private collection Daris","Private collection Prof. Sergio Daris, Università degli Studi di Trieste, Dipartimento di scienze dell'antichità, Papirologia, Piazza Sansovino, 2/1, 34131 Trieste, Italia"
151,339,"Tripoli, Jamahiriya Museum","Jamahiriya Museum, Tripoli, Libya"
3,340,"Tübingen, Universitätsbibliothek","Universitätsbibliothek, Wilhelmstr. 32, 72074 Tübingen, Deutschland"
36,341,"Turku, University","University of Turku, Koskenniemenkatu 4, Turku, Suomi"
24,343,"Uppsala, University Library","Uppsala University Carolina Redeviva, Universitetsbiblioteket, Dag Hammarskjölds v. 1, 75120 Uppsala, Sverige"
398,344,"Uppsala, Victoria Museum","Victoria Museum, Gustavianum, Uppsala, Sverige"
43,345,"Urbana-Champaign, University of Illinois","University of Illinois, The Spurlock Museum, 600 S. Gregory Street, Urbana-Champaign, Ill. 61801, USA"
8,346,"Utrecht, University Library","Rijksuniversiteit Utrecht, Bibliotheek der Rijksuniversiteit, Heidelberglaan 3, Utrecht, Nederland"
457,348,"Rome, Vatican, Biblioteca del Vaticano","Musei del Vaticano - Biblioteca del Vaticano / Biblioteca Apostolica Vaticana, Città del Vaticano - Roma, Italia"
187,350,"Warsaw, National Museum","National Museum, Al. Jerozolimskie 3, Warszawa (Warsaw), Polska"
42,351,"Warsaw, Department of Papyrology","Warszawa University, Department of Papyrology, Krakowskie Przedmiescie 26/28, PL-00-927 Warszawa (Warsaw), Polska"
4,352,"Washington, Library of Congress","The Library of Congress, 101 Independence Ave, SE, Washington, D.C. 20540, USA"
18,353,"Washington, Smithsonian, Library","Smithsonian Institution Library, 1000 Jefferson Drive, S.W., Washington, D.C. 20560, USA"
50,354,"Wellesley, Wellesley College","Wellesley College, Library, Wellesley, Massachusetts 02181, USA"
5,355,"Wellington, Dominion Museum","Dominion Museum, Wellington, New Zealand"
8136,357,"Vienna, Nationalbibliothek","Österreichische Nationalbibliothek, Papyrussammlung, Josefsplatz 1, A-1015 Wien 1, Österreich"
332,358,"Vienna, Kunsthistorisches Museum","Kunsthistorisches Museum, Maria Theresien-Platz, 1010 Wien, Österreich"
1,359,"Vienna, Institut für Österreichische Geschichtsforschung","Institut für Österreichische Geschichtsforschung, Doktor-Karl-Lueger-Ring 1, 1010 Wien 1, Österreich"
9,361,"Vienna, Private collection Junker","Private collection Junker, Wien, Österreich"
5,362,"Vienna, Gymnasium Theresianum","Gymnasium Theresianum, Favoritenstraße 15, 1040 Wien, Österreich"
2,363,"Wigan, Central Library","Wigan Record Office, Central Library, Rodney Street, Wigan, Lancashire, UK - England"
11,364,"Williamstown, Williams College Library","Williams College, Chapin Library, Williamstown, Massachusetts 01267, USA"
8,365,"Winchester, College Library","Winchester College, Library, Winchester, Hants, UK - England"
9,366,"Windsor, Eton College","Eton College, Library, Windsor, Berks, UK - England"
5,367,"Worcester, Cathedral Library","Cathedral Library, 10 College Green, Worcester, UK - England"
4,368,"Wroclaw, University Library","University Library, Wroclaw University, Seminar of Classical Philology, Wrocław (Wrocklaw - Breslau), Polska"
100,369,"Würzburg, Universität","Universitätsbibliothek, Abteilung Handschriften und Alte Drucke, Am Hubland, 97074 Würzburg, Deutschland"
1,371,"York, Ampleforth Abbey","Ampleforth Abbey, Library, York YO6 4EN, UK - England"
32,373,"Krakow, Archaeological Museum","Muzeum Archeologicznew Krakowie, 31-002 Kraków, ul. Senacka 3, Polska"
68,374,"Zürich, Universität","Universität, Archäologische Sammlung der Universität Zürich, (including the Stiftung Koradi-Berger), Rämistrasse 73, CH-8006 Zürich, Schweiz"
565,378,"Toronto, Royal Ontario Museum","Royal Ontario Museum, 100 Queen’s Park, Toronto, Ontario, M5S 2C6, Canada"
145,379,"Leeds, City Museum","Leeds City Museum, Leeds, Yorkshire, UK - England"
1,381,"Oxford, St John’s College","St John's College, Library, St. Giles, Oxford, UK - England"
7,382,"Tbilisi, Private collection Maximova","Private collection Maximova, Tiflis (Tbilisi), Georgia"
1,386,"New Jersey, Private collection Lampros","Private collection Lampros, New Jersey, USA"
5,389,"Monterey, Private collection Fitzhugh","Private collection William M. Fitzhugh Jr., Monterey, Cailfornia, USA"
1,390,"Oxford, Heythrop","Roman Catholic College at Heythrop, Oxford, UK - England"
1,391,"Erbach, Schlossmuseum","Schlossmuseum Erbach mit den Graeflichen Sammlungen, Marktplatz 1, 64711 Erbach, Deutschland"
2,392,"Cairo, Agricultural Museum","Agricultural Museum, Ministry of Agriculture, Duqqi, Cairo, Egypt"
1,393,"Glasgow, Burrell Collection","The Burrell Collection, Pollok Country Park, 2060 Pollokshaws Road, Glasgow, G43 1AT, UK - Scotland"
4,394,"London, Victoria and Albert Museum","Victoria and Albert Museum, Cromwell Road, SW72 RL London, UK - England"
1,395,"Verviers, Musée d'Archéologie","Musée d'Archéologie et de Folklore, Rue des Raines 42, B-4800 Verviers, Belgique"
4,396,"Paris, Private collection Amiens","Private collection Amiens, Paris, France"
1,397,"Arnhem, Private collection Henneman","Private collection Henneman, Arnhem, Nederland"
150,398,"Boston, Museum of Fine Arts","Museum of Fine Arts, Boston, Avenue of the Arts, 465 Huntington Avenue, Boston, Massachusetts 02115-5597, USA"
41,399,"Brussels, Private collection Hombert","Private collection Marcel Hombert, Bruxelles, Belgique"
27,400,"Brussels, Private collection Melaerts","Private collection Henri Melaerts, Brussel, België"
25,401,"Budapest, Museum of Fine Arts","Museum of Fine Arts (Szépmüvészeti Muzeum - Museum Artium), Dózsa György út 41, Budapest, Magyarország"
436,403,"Cairo, Egyptian Library","Egyptian Library / National Library of Egypt / Bibliothèque Nationale égyptienne / Dar al-kutub, Cairo, Egypt"
34,404,"Cordoba, Archaeological Museum","Museo arqueológico e ethnológico [M. A. P.], Plaza Jerónimo Páez, 7, 14003 Córdoba, España"
